timestamp	x	y	z
4730	1.82	2.721	-2.53
4740	1.619	3.847	-3.768
4750	1.442	4.864	-4.956
4760	1.868	5.626	-6.047
4770	2.167	6.356	-7.204
4780	2.823	6.791	-8.372
4790	3.541	7.254	-9.325
4800	3.936	7.857	-10.33
4810	4.669	8.075	-9.639
4820	4.992	8.606	-10.931
4830	5.751	8.673	-11.267
4840	4.403	8.975	-10.936
4850	3.96	8.702	-10.398
4860	3.211	8.46	-9.904
4870	2.543	8.032	-9.548
4880	1.54	7.835	-9.284
4890	1.013	7.081	-8.736
4900	-0.632	5.834	-7.999
4910	-1.486	4.907	-6.696
4920	-2.442	3.425	-4.946
4930	-3.098	2.302	-2.985
4940	-3.313	0.392	-0.792
4950	-2.832	-1.334	0.427
4960	-1.546	-3.48	1.995
4970	-0.397	-5.316	3.755
4980	0.723	-7.37	5.871
4990	1.135	-8.484	7.7
5000	0.862	-8.68	8.668
5010	0.115	-8.656	9.261
5020	-1.094	-8.546	9.553
5030	-2.298	-7.93	9.23
5040	-3.301	-7.413	9.209
5050	-4.541	-6.86	9.249
5060	-4.795	-6.642	9.405
5070	-4.989	-6.547	9.685
5080	-4.403	-6.472	9.403
5090	-3.644	-6.357	8.653
5100	-2.853	-6.3	7.236
5110	-1.81	-5.917	5.553
5120	-0.277	-5.091	3.678
5130	-0.21	-4.138	1.878
5140	0.067	-2.493	-1.412
5150	0.479	-0.848	-3.459
5160	0.728	0.892	-5.444
5170	1.286	2.76	-6.974
5180	2.194	4.589	-7.58
5190	3.158	6.04	-8.726
5200	3.587	7.347	-9.473
5210	3.795	8.482	-10.153
5220	4.47	9.339	-11.604
5230	5.562	9.959	-10.833
5240	6.431	10.086	-11.824
5250	7.212	10.577	-12.878
5260	6.716	10.859	-13.232
5270	5.442	10.237	-13.488
5280	3.415	9.636	-13.057
5290	2	8.977	-12.921
5300	0.553	7.941	-12.373
5310	-1.082	6.665	-11.427
5320	-3.086	4.4	-10.333
5330	-4.606	2.444	-8.712
5340	-6.327	-1.222	-5.006
5350	-5.722	-4.564	0.084
5360	-5.209	-7.6	2.919
5370	-1.996	-11.208	5.024
5380	-1.905	-10.722	6.039
5390	0.182	-13.329	9.328
5400	1.262	-14.127	10.343
5410	1.949	-14.127	10.343
5420	1.731	-14.127	10.343
5430	-0.1	-13.279	10.343
5440	-2.248	-11.349	10.343
5450	-3.521	-8.958	8.823
5460	-5.281	-6.439	6.743
5470	-6.148	-4.665	4.753
5480	-5.877	-3.856	4.03
5490	-3.919	-3.188	2.452
5500	-2.425	-2.244	0.676
5510	-1.053	-1.363	-1.288
5520	-0.347	-0.324	-3.347
5530	0.276	1.395	-5.08
5540	1.341	3.071	-7.007
5550	1.274	4.725	-8.015
5560	2.311	6.246	-8.899
5570	2.658	7.965	-9.33
5580	2.706	9.353	-9.844
5590	3.178	10.385	-10.251
5600	3.462	11.396	-10.354
5610	3.558	12.104	-10.773
5620	3.269	12.562	-11.087
5630	2.502	12.557	-10.769
5640	1.66	12.018	-10.074
5650	1.068	11.281	-9.797
5660	0.36	10.431	-10.319
5670	-0.167	9.281	-10.898
5680	-0.981	6.442	-8.015
5690	-1.855	6.097	-9.124
5700	-2.181	4.452	-7.242
5710	-1.85	2.053	-4.668
5720	-2.063	0.172	-2.863
5730	-2.434	-1.646	-1.865
5740	-2.664	-3.765	-0.342
5750	-2.937	-6.645	1.937
5760	-1.642	-8.862	3.814
5770	-0.44	-10.418	5.524
5780	0.4	-11.701	7.308
5790	1.368	-12.463	9.182
5800	1.688	-12.3	10.343
5810	0.417	-11.965	10.343
5820	-1.616	-11.285	10.343
5830	-2.904	-10.617	10.343
5840	-4	-9.585	10.231
5850	-4.494	-9.003	9.405
5860	-4.673	-8.625	8.385
5870	-4.17	-8.251	7.248
5880	-3.531	-7.543	5.656
5890	-2.396	-6.877	3.915
5900	-1.391	-5.871	1.858
5910	-1.072	-4.579	-0.282
5920	-0.457	-3.247	-1.077
5930	-0.205	-1.105	-4.469
5940	0.106	0.885	-5.619
5950	-4.075	7.72	-5.568
5960	3.264	4.22	-8.008
5970	1.913	5.626	-8.032
5980	1.444	7.476	-8.269
5990	2.007	8.618	-8.413
6000	2.435	9.392	-8.633
6010	2.567	10.198	-9.258
6020	3.333	10.23	-8.137
6030	4.001	10.064	-9.945
6040	4.573	10.479	-9.485
6050	4.133	10.936	-10.618
6060	3.534	10.972	-10.381
6070	3.419	10.359	-10.263
6080	3.194	9.83	-9.023
6090	2.32	9.059	-8.336
6100	1.593	8.59	-8.178
6110	0.783	7.833	-7.802
6120	0.465	7.012	-7.218
6130	-0.749	6.15	-6.593
6140	-1.721	5.805	-6.411
6150	-2.382	4.95	-4.972
6160	-3.675	2.81	-2.461
6170	-2.631	2.003	0.02
6180	-3.019	0.085	1.099
6190	-2.111	-1.957	2.27
6200	-1.02	-3.906	3.024
6210	0.338	-5.127	4.001
6220	0.391	-5.903	5.11
6230	0.7	-6.065	5.481
6240	-2.037	-7.16	6.527
6250	-0.411	-7.016	6.46
6260	-1.529	-7.365	6.771
6270	-2.13	-7.76	7.377
6280	-3.031	-7.947	7.765
6290	-3.057	-8.041	8.747
6300	-3.136	-8.156	9.45
6310	-2.734	-8.316	9.369
6320	-2.391	-7.72	8.349
6330	-1.929	-7.993	8.014
6340	-1.324	-7.559	7.545
6350	-1.46	-6.606	6.513
6360	-1.558	-5.347	5.608
6370	-1.491	-3.92	4.731
6380	-1.422	-2.692	3.774
6390	-1.577	-1.342	2.68
6400	-1.173	0.193	1.327
6410	-1.031	1.831	-0.454
6420	-1.161	3.045	-1.606
6430	-0.49	4.287	-2.686
6440	0.367	5.128	-3.476
6450	0.027	6.528	-5.99
6460	0.52	7.747	-6.325
6470	1.006	8.815	-7.216
6480	1.511	9.547	-7.354
6490	1.983	10.44	-8.207
6500	2.517	10.55	-8.094
6510	2.873	10.622	-8.449
6520	3.213	10.368	-8.497
6530	3.661	9.887	-8.667
6540	4.257	9.753	-9.275
6550	4.463	9.387	-9.674
6560	4.557	8.791	-9.615
6570	4.229	8.405	-9.605
6580	3.589	8.147	-9.524
6590	3.18	7.68	-9.555
6600	2.201	7.383	-9.375
6610	1.858	6.614	-8.798
6620	0.704	7.045	-8.753
6630	-0.794	5.661	-7.314
6640	-1.723	5.175	-6.373
6650	-2.468	3.935	-4.805
6660	-3.158	2.906	-3.651
6670	-2.463	1.826	-2.377
6680	-2.238	1.067	-1.467
6690	-2.197	0.169	-1.132
6700	-2.762	-1.416	0.288
6710	-3.141	-2.697	-0.031
6720	-2.882	-3.786	0.855
6730	-2.487	-5.314	1.672
6740	-2.597	-6.477	2.33
6750	-2.037	-7.574	3.328
6760	-1.628	-8.124	3.934
6770	-1.74	-8.266	4.145
6780	-1.857	-9.566	5.179
6790	-1.709	-10.906	6.738
6800	-1.999	-12.06	7.813
6810	-1.776	-12.293	8.782
6820	-1.525	-12.386	8.917
6830	-1.585	-11.965	9.28
6840	-2.631	-11.041	9.326
6850	-3.78	-10.26	9.422
6860	-4.314	-8.843	7.952
6870	-4.321	-7.849	6.082
6880	-3.509	-7.502	4.731
6890	-2.657	-6.432	2.929
6900	-2.645	-5.115	1.624
6910	-2.195	-3.887	0.953
6920	-2.185	-2.74	0.039
6930	-1.57	-1.457	-1.027
6940	-0.782	-0.346	-2.229
6950	0.022	0.772	-3.22
6960	0.47	2.223	-5.102
6970	0.726	3.38	-6.485
6980	1.253	4.208	-7.548
6990	1.818	5.235	-8.53
7000	2.299	6.021	-9.43
7010	3.807	6.293	-9.447
7020	4.729	7.376	-10.919
7030	4.578	8.336	-11.473
7040	4.403	8.817	-11.372
7050	4.559	8.87	-11.192
7060	5.758	9.82	-12.289
7070	4.044	9.004	-11.896
7080	4.928	8.561	-11.496
7090	4.916	8.257	-10.879
7100	3.491	1.189	-9.38
7110	3.901	8.738	-10.129
7120	4.145	20.3	-11.07
7130	1.36	7.337	-9.397
7140	-0.289	7.826	-9.897
7150	-1.75	7.615	-10.697
7160	-3.763	6.645	-9.229
7170	-5.609	6.033	-6.526
7180	-5.425	3.286	-3.912
7190	-4.75	-0.695	-0.706
7200	-2.923	-2.998	-0.16
7210	-1.917	-7.442	0.113
7220	-0.198	-9.482	1.988
7230	2.071	-12.652	5.05
7240	3.12	-13.789	6.903
7250	2.064	-14.127	9.127
7260	1.327	-14.127	10.343
7270	0.032	-13.926	10.343
7280	-1.017	-12.326	9.802
7290	-1.867	-11.17	8.433
7300	-2.547	-10.164	7.944
7310	-2.743	-9.31	7.31
7320	-2.712	-8.223	6.446
7330	-3.014	-7.619	4.806
7340	-2.53	-7.289	4.145
7350	-1.527	-7.262	4.521
7360	-0.584	-7.002	4.569
7370	0.089	-6.259	4.018
7380	-0.028	-5.364	3.036
7390	0.934	-4.119	1.566
7400	0.477	-3.058	-0.107
7410	1.02	-1.753	-1.405
7420	0.953	-0.712	-2.626
7430	0.994	0.507	-3.428
7440	1.267	1.831	-4.41
7450	1.37	2.882	-5.367
7460	1.502	3.957	-6.052
7470	2.292	4.993	-6.806
7480	2.596	5.906	-6.859
7490	2.938	6.741	-7.168
