timestamp	x	y	z
3910	0.056	0.009	-0.063
3920	0.022	-0.012	-0.034
3930	-0.028	-0.019	-0.07
3940	0.075	-0.012	-0.027
3950	-0.031	0.014	-0.003
3960	0.063	0.007	-0.075
3970	-0.021	0.038	-0.072
3980	0.003	0.014	0.009
3990	0.032	-0.005	-0.036
4000	-0.016	-0.007	-0.034
4010	0.036	-0.007	-0.024
4020	-0.021	0.014	0.028
4030	-0.019	0.036	-0.046
4040	-0.002	0.005	-0.003
4050	0	-0.012	-0.058
4060	0.044	0.017	-0.046
4070	0.017	0.014	-0.029
4080	0.015	0.031	-0.036
4090	0.034	0.009	0.024
4100	-0.016	0.021	-0.027
4110	0.022	0.024	-0.01
4120	0.07	0.017	-0.039
4130	-0.007	0.002	-0.034
4140	-0.021	0.021	-0.075
4150	0.015	0.026	-0.055
4160	0.024	0.007	-0.048
4170	0.044	-0.022	-0.01
4180	0	0.007	-0.043
4190	-0.002	0.009	-0.008
4200	0.041	-0.01	-0.084
4210	0.039	0.036	-0.089
4220	0.005	-0.024	-0.046
4230	-0.011	0.048	-0.079
4240	0.02	0.053	-0.058
4250	0.072	0	-0.079
4260	0.02	0.007	-0.055
4270	0.012	-0.017	-0.024
4280	0	0.048	-0.055
4290	0.039	0.012	-0.01
4300	0.005	-0.026	-0.055
4310	0.036	0.053	0.026
4320	0.02	-0.003	-0.084
4330	0.024	0	0.002
4340	0.003	-0.017	-0.075
4350	0.108	0.029	0.026
4360	-0.009	-0.012	-0.041
4370	0.039	0.048	-0.02
4380	0.094	0.005	-0.053
4390	0.003	-0.029	-0.058
4400	-0.004	0.009	-0.046
4410	0	-0.017	-0.048
4420	-0.009	0	-0.048
4430	0.029	-0.014	-0.079
4440	-0.011	0.021	-0.034
4450	0.082	0.026	-0.077
4460	0.015	0.014	-0.134
4470	0.012	0	-0.063
4480	0.053	-0.026	-0.005
4490	-0.021	0.014	-0.106
4500	0.056	-0.003	0.014
4510	-0.004	0	-0.058
4520	-0.002	-0.01	-0.039
4530	-0.009	0.048	0.064
4540	0.022	-0.026	-0.017
4550	0.036	-0.012	-0.005
4560	0.048	-0.014	0.002
4570	-0.026	0.009	-0.115
4580	0.036	0.005	-0.084
4590	0.032	-0.003	-0.051
4600	0.02	-0.022	-0.077
4610	-0.05	-0.003	-0.036
4620	0.041	0.053	-0.048
4630	-0.009	0.019	-0.036
4640	0.024	-0.062	-0.048
4650	0.034	-0.038	-0.051
4660	0.012	-0.003	-0.02
4670	-0.052	0.031	-0.031
4680	0.06	0.002	-0.024
4690	0.005	-0.022	-0.103
4700	0.008	-0.012	-0.082
4710	-0.009	0.009	0.009
4720	0.01	-0.003	0
4730	0.024	0.012	-0.022
4740	0	-0.014	-0.113
4750	0	0.06	0.012
4760	0.017	0.005	0.004
4770	0.036	-0.003	0.028
4780	0.017	0.014	-0.034
4790	-0.016	-0.014	-0.008
4800	0.012	0	-0.008
4810	0.041	-0.01	-0.065
4820	0.032	-0.005	0.007
4830	0.034	0.007	-0.079
4840	0.005	0.021	-0.077
4850	-0.002	0.036	-0.11
4860	0.02	-0.007	-0.048
4870	-0.021	-0.017	-0.051
4880	-0.011	0.029	-0.067
4890	-0.009	0.012	-0.103
4900	-0.026	0.002	-0.137
4910	0.032	-0.034	-0.043
4920	-0.028	-0.024	-0.017
4930	-0.016	0.009	-0.099
4940	-0.002	0.009	-0.108
4950	-0.028	-0.012	-0.036
4960	0.015	-0.005	-0.039
4970	-0.009	0.024	-0.039
4980	-0.031	0.002	0
4990	0	-0.01	-0.027
5000	-0.026	0.002	-0.055
5010	0.008	0.012	0
5020	0.034	0.019	-0.084
5030	-0.031	0.031	-0.039
5040	0.041	-0.003	-0.07
5050	0.029	0.026	-0.079
5060	0.022	0.014	-0.043
5070	0.027	0.031	-0.072
5080	0.024	0.014	-0.077
5090	0.022	0.007	-0.031
5100	0.02	0.009	-0.015
5110	0.044	0.031	-0.055
5120	0.032	-0.007	-0.065
5130	0.015	0.024	-0.036
5140	0.046	-0.014	-0.017
5150	0.024	-0.026	-0.051
5160	0.039	0.007	-0.031
5170	0.02	0.012	-0.06
5180	0.044	0.002	-0.01
5190	0.01	-0.029	-0.087
5200	-0.004	-0.005	-0.046
5210	-0.026	-0.036	-0.091
5220	-0.002	-0.022	-0.046
5230	0.022	0.036	-0.017
5240	0.029	-0.048	-0.067
5250	0.008	0.021	-0.029
5260	0.036	-0.038	0.052
5270	-0.009	0.038	-0.036
5280	0.01	0.019	-0.063
5290	0.029	-0.029	-0.067
5300	-0.014	0.002	-0.008
5310	-0.035	0.038	-0.02
5320	0.003	0	0.024
5330	0.044	-0.01	-0.058
5340	-0.011	0.045	-0.072
5350	0.008	-0.007	-0.089
5360	-0.016	0.038	-0.005
5370	-0.023	0.019	-0.053
5380	0.056	0.007	-0.008
5390	-0.014	0.029	-0.055
5400	0.034	0.038	-0.067
5410	-0.009	0	-0.058
5420	0.005	0.012	-0.041
5430	0.02	0.038	0.012
5440	-0.002	0.026	-0.036
5450	0.029	-0.014	-0.008
5460	-0.026	-0.017	-0.031
5470	0.005	0.017	0.014
5480	0.027	0.017	0.002
5490	0	0.026	-0.036
5500	0.017	0.012	-0.022
5510	0.003	-0.007	-0.063
5520	0.048	-0.046	-0.051
5530	0.01	0.009	-0.055
5540	0.017	-0.003	-0.058
5550	0.032	0.012	-0.099
5560	0.039	0.019	-0.12
