timestamp	x	y	z
5240	-5.407	6.232	-6.525
5250	-2.96	8.052	-7.605
5260	-2.022	8.181	-9.063
5270	-3.676	8.111	-9.81
5280	-6.123	8.499	-10.33
5290	-6.648	9.007	-10.48
5300	-6.485	8.686	-10.026
5310	-6.628	6.39	-8.558
5320	-5.508	4.527	-7.344
5330	-4.732	3.658	-6.018
5340	-5.005	3.85	-4.938
5350	-5.508	3.704	-4.557
5360	-5.623	2.155	-4.854
5370	-5.357	0.158	-4.703
5380	-4.486	-0.196	-4.859
5390	-3.976	0.29	-4.229
5400	-3.605	0.402	-3.607
5410	-2.79	0.74	-3.061
5420	-2.302	0.553	-3.027
5430	-1.826	-0.438	-4.097
5440	-1.646	-0.759	-5.007
5450	-1.574	-0.615	-5.158
5460	-1.249	-0.922	-4.442
5470	-0.832	-1.925	-4.335
5480	-0.008	-2.55	-5.56
5490	0.293	-2.093	-6.281
5500	0.64	-1.822	-6.755
5510	0.628	-2.641	-7.665
5520	-0.272	-2.629	-7.423
5530	-0.923	-3.591	-6.975
5540	0.063	-3.103	-6.858
5550	1.05	-2.188	-5.74
5560	1.086	-2.658	-4.694
5570	1.181	-2.251	-3.908
5580	1.301	-1.221	-4.054
5590	1.478	-1.987	-5.319
5600	0.99	-3.294	-6.688
5610	0.691	-3.948	-7.442
5620	0.832	-3.673	-7.085
5630	1.174	-3.374	-6.19
5640	1.706	-3.67	-5.333
5650	1.94	-3.163	-4.919
5660	1.761	-2.361	-4.399
5670	1.553	-2.756	-4.512
5680	1.251	-4.36	-4.749
5690	1.249	-4.815	-4.737
5700	1	-4.834	-4.612
5710	1.263	-4.262	-3.817
5720	1.407	-4.259	-2.984
5730	1.179	-4.128	-1.907
5740	1.299	-2.078	-0.497
5750	1.349	-0.68	0.351
5760	1.079	-0.637	0.214
5770	0.059	-0.572	0.234
5780	0.121	-0.625	-0.003
5790	0.837	-1.676	0.638
5800	1.603	-3.026	2.336
5810	1.964	-2.921	3.255
5820	1.33	-0.029	3.609
5830	0.276	2.2	4.16
5840	-0.528	1.992	4.637
5850	-0.595	-0.086	4.38
5860	-0.791	-0.697	3.863
5870	-1.229	0.326	3.933
5880	-1.258	1.106	3.976
5890	-1.091	0.311	4.409
5900	-0.897	-0.072	5.496
5910	-0.839	0.428	6.554
5920	-0.636	0.476	7.004
5930	-0.461	-0.496	7.474
5940	-0.976	-1.018	7.258
5950	-1.5	0.139	7.251
5960	-0.973	1.274	7.388
5970	-0.255	0.081	7.131
5980	-0.401	-0.879	6.523
5990	-0.662	-0.405	6.092
6000	-0.566	0.34	5.927
6010	-0.478	0.742	5.783
6020	-0.473	1.164	5.812
6030	-0.248	1.937	5.618
6040	-0.219	2.669	5.666
6050	-0.408	3.05	5.882
6060	-0.408	3.565	6.114
6070	-0.308	4.199	6.102
6080	-0.538	4.609	6.128
6090	-0.612	4.616	5.611
6100	-0.901	3.912	5.506
6110	-1.019	3.414	5.398
6120	-0.686	4.381	5.628
6130	-0.878	5.691	6.214
6140	-1.419	5.954	6.89
6150	-1.129	5.844	7.225
6160	-0.559	6.476	7.1
6170	-0.94	7.906	6.997
6180	-1.447	8.449	6.844
6190	-1.093	7.901	6.241
6200	-0.48	7.609	5.147
6210	-0.916	7.587	4.467
6220	-1.996	7.135	4.474
6230	-1.589	7.223	4.826
6240	-0.87	7.362	5.044
6250	-0.674	8.284	5.549
6260	-0.329	9.725	5.743
6270	0.327	10.448	5.487
6280	0.557	10.194	5.008
6290	0.724	9.833	4.376
6300	0.528	10.099	3.454
6310	-0.459	10.671	2.3
6320	-1.646	10.764	1.881
6330	-1.117	10.087	1.641
6340	-0.042	10.302	1.424
6350	-0.296	11.748	1.541
6360	-0.645	11.854	2.094
6370	0.327	11.032	2.147
6380	0.035	11.427	1.565
6390	-1.847	11.085	1.139
6400	-2.364	10.424	0.337
6410	-3.063	9.471	0.044
6420	-3.715	10.003	0.691
6430	-3.257	11.09	2.032
6440	-1.768	11.377	3.056
6450	-0.636	11.904	3.152
6460	-1.253	11.375	1.127
6470	-2.585	10.465	-1.442
6480	-2.565	7.937	-4.318
6490	-2.97	2.813	-5.431
6500	0.93	1.492	-8.424
6510	-0.715	1.628	-11.579
6520	-3.367	1.949	-12.86
6530	-3.202	0.201	-12.262
6540	-1.766	-3.498	-12.199
6550	-1.44	-4.805	-11.953
6560	-2.123	-6.021	-10.567
6570	-2.723	-7.484	-10.26
6580	-2.714	-6.007	-8.723
6590	-2.264	-3.227	-7.871
6600	-2.767	-2.806	-7.971
6610	-3.552	-5.246	-8.721
6620	-3.102	-5.67	-9.688
6630	-2.278	-3.187	-9.444
6640	-2.683	-1.714	-8.462
6650	-3.253	-2.538	-7.409
6660	-2.515	-3.994	-6.669
6670	-1.718	-4.274	-6.602
6680	-1.89	-3.785	-5.649
6690	-1.936	-4.75	-5.493
6700	-1.141	-4.779	-4.255
6710	0.355	-4.903	-4.167
6720	0.257	-5.983	-3.827
6730	0.018	-6.836	-3.552
6740	0.523	-7.25	-4.028
6750	1.074	-8.413	-4.986
6760	0.76	-8.758	-4.883
6770	0.561	-7.561	-3.791
6780	0.226	-7.07	-3.621
6790	0.648	-6.261	-3.793
6800	0.243	-4.18	-3.511
6810	-0.54	-4.621	-4.145
6820	-1.361	-6.876	-5.18
6830	-0.82	-6.61	-5.189
6840	-0.087	-5.301	-4.749
6850	0.281	-5.418	-3.42
6860	0.521	-5.523	-1.746
6870	1.55	-4.784	-0.741
6880	1.306	-3.9	-0.087
6890	0.49	-4.152	-0.109
6900	0.777	-5.875	-0.667
6910	1.96	-6.958	-1.387
6920	2.007	-5.179	-1.131
6930	1.126	-4.786	-1.15
6940	0.774	-5.164	-1.543
6950	1.349	-4.305	-1.715
6960	1.397	-3.539	-1.133
6970	1.222	-2.993	-0.714
6980	0.935	-2.476	0.073
6990	1.627	-1.382	0.509
7000	1.577	-0.594	1.941
7010	1.095	-0.072	2.546
7020	1	1.051	2.424
7030	1.399	2.054	2.393
7040	1.083	2.004	2.087
7050	0.59	2.121	2.396
7060	0.557	1.401	3.025
7070	1.593	0.29	3.344
7080	1.026	0.919	3.578
7090	0.698	1.786	4.378
7100	0.571	1.954	4.847
7110	0.075	2.191	5.264
7120	-0.681	2.339	5.678
7130	-0.595	1.808	5.953
7140	-0.425	1.439	5.678
7150	-0.796	1.918	5.372
7160	-0.863	3.112	5.585
7170	-1.27	3.924	5.836
7180	-1.036	3.019	6.119
7190	-0.504	2.528	6.552
7200	-0.535	2.528	7
7210	-0.499	3.498	7.22
7220	-0.107	4.247	7.596
7230	-0.226	3.512	7.536
7240	-0.171	3.153	7.172
7250	-0.514	3.455	6.997
7260	-0.889	3.292	6.346
7270	-1.091	3.234	6.234
7280	-1.332	4.123	6.657
7290	-0.966	4.46	7.258
7300	-0.466	3.948	7.27
7310	-0.466	4.185	7.129
7320	-0.561	5.188	6.617
7330	-0.485	5.626	6.202
7340	-0.214	5.107	5.714
7350	-0.303	5.253	5.475
7360	-0.293	5.72	5.147
7370	-0.068	5.981	4.775
7380	0.303	6.203	4.749
7390	0.056	5.873	4.613
7400	0.274	5.799	4.534
7410	0.818	6.783	4.799
7420	1.375	7.791	5.051
7430	1.584	8.246	4.591
7440	1.225	8.006	3.547
7450	0.018	7.793	2.353
7460	-0.691	6.823	0.957
7470	-1.124	5.65	0.454
7480	-1.376	5.135	0.399
7490	-1.493	5.085	0.854
7500	-1.574	5.186	1.878
7510	-1.081	6.524	2.609
7520	0.044	7.142	3.15
7530	0.566	7.944	3.068
7540	0.925	9.153	2.427
7550	1.368	9.072	1.105
7560	1.565	7.53	-0.418
7570	0.221	6.991	-2.11
7580	-0.801	7.834	-2.96
7590	-0.111	8.159	-3.154
7600	1.354	7.324	-3.099
7610	1.486	7.008	-2.915
7620	0.952	7.803	-2.196
7630	0.786	7.228	-1.536
7640	0.935	4.736	-1.837
7650	0.344	2.844	-2.589
7660	-0.291	3.258	-3.365
7670	0.147	4.343	-4.785
7680	-0.097	3.551	-6.753
7690	-1.651	1.831	-8.517
7700	-0.38	1.975	-6.698
7710	1.378	-1.176	-7.741
7720	-0.322	-8.413	-6.504
7730	0.597	-8.473	-6.966
7740	1.1	-3.57	-6.987
7750	-0.787	-0.168	-5.941
7760	-1.265	-0.939	-5.62
7770	-0.202	-3.697	-6.585
7780	0.293	-4.963	-7.009
7790	-0.157	-4.281	-6.621
7800	-0.329	-4.152	-5.627
7810	0.717	-5.286	-5.539
7820	1.351	-5.789	-4.974
7830	1.263	-4.851	-4.028
7840	1.093	-3.915	-3.264
7850	1.193	-3.419	-3.034
7860	1.277	-2.911	-3.178
7870	0.765	-2.397	-3.192
7880	0.533	-2.504	-3.726
7890	0.612	-3.108	-4.95
7900	0.152	-4.247	-6.59
7910	0.085	-6.5	-6.865
7920	2.479	-6.522	-6.408
7930	5.055	-6.927	-5.766
7940	5.58	-7.925	-4.847
7950	5.663	-7.393	-4.77
7960	5.12	-6.144	-4.684
7970	3.111	-5.603	-4.524
7980	2.64	-4.219	-4.335
7990	3.358	-5.248	-3.942
8000	3.698	-6.934	-3.911
8010	3.2	-5.076	-3.566
8020	2	-2.054	-2.706
8030	1.778	-1.109	-1.833
8040	2.067	-3.759	-1.603
8050	2.034	-5.701	-1.323
8060	2.058	-4.487	-0.58
8070	1.665	-3.227	-0.71
8080	0.547	-3.481	-0.535
8090	0.111	-3.819	-0.398
8100	0.293	-4.597	-0.31
8110	1.126	-4.942	-0.233
8120	1.471	-4.659	-0.339
8130	1.541	-3.57	0.44
8140	1.653	-2.909	1.273
8150	2	-2.184	1.943
8160	2.245	-1.717	2.551
8170	2.187	-1.623	2.654
8180	2.168	-1.899	2.918
8190	2.496	-2.136	2.396
8200	2.403	-1.714	1.713
8210	2.034	-0.759	1.256
8220	1.694	-0.503	0.724
8230	1.773	-0.319	0.638
8240	1.964	-0.417	0.641
8250	1.574	-0.69	0.66
8260	1.696	-0.737	0.993
8270	1.914	-0.625	0.997
8280	1.747	-0.632	1.821
8290	1.608	-0.625	2.522
8300	1.775	-0.548	2.862
8310	1.78	-0.599	3.327
8320	1.495	-0.5	3.631
8330	1.177	0.179	3.887
8340	1.112	0.862	4.014
8350	0.71	1.039	4.208
8360	0.616	1.281	4.232
8370	0.937	0.651	4.359
8380	0.758	0.201	4.309
8390	0.312	0.206	4.524
8400	0.492	1.772	4.984
8410	0.868	2.236	5.479
8420	0.868	1.901	5.925
8430	0.631	1.724	5.884
8440	0.092	2.516	5.597
8450	0.063	3.46	5.791
8460	0.059	4.901	6.095
8470	-0.001	6.163	6.727
8480	0.09	6.268	7.122
8490	0.339	5.768	7.457
8500	0.195	5.739	7.371
8510	-0.023	6.44	7.146
8520	-0.846	7.362	6.748
8530	-1.651	7.652	6.573
8540	-1.493	6.436	6.257
