timestamp	x	y	z
6440	0.435	0.158	0.167
6450	0.495	0.151	0.105
6460	0.471	0.153	0.081
6470	0.456	0.177	0.057
6480	0.488	0.228	0.028
6490	0.38	0.249	-0.082
6500	0.315	0.235	-0.065
6510	0.195	0.237	-0.051
6520	0.191	0.316	-0.039
6530	0.229	0.283	0.019
6540	0.188	0.201	0.057
6550	0.224	0.158	0.098
6560	0.179	0.168	0.151
6570	0.195	0.165	0.129
6580	0.167	0.144	0.21
6590	0.083	0.067	0.127
6600	-0.003	0.129	0.213
6610	-0.027	0.161	0.115
6620	-0.051	0.249	0.081
6630	-0.003	0.276	0.074
6640	-0.003	0.355	0.055
6650	0.04	0.34	0.033
6660	-0.003	0.333	0.091
6670	0.081	0.247	0.076
6680	0.131	0.173	0.115
6690	0.097	0.144	0.165
6700	0.155	0.141	0.115
6710	0.148	0.101	0.117
6720	0.152	0.098	0.093
6730	0.167	0.12	0.019
6740	0.179	0.208	0.028
6750	0.195	0.29	-0.096
6760	0.2	0.256	-0.058
6770	0.167	0.287	-0.07
6780	0.215	0.323	0.005
6790	0.248	0.29	0.057
6800	0.255	0.28	0.019
6810	0.315	0.335	0.069
6820	0.167	0.376	0.119
6830	0.174	0.374	0.122
6840	0.145	0.335	0.165
6850	0.215	0.371	0.266
6860	0.164	0.208	0.287
6870	0.191	0.283	0.297
6880	0.148	0.283	0.155
6890	0.164	0.426	0.072
6900	0.152	0.39	0.093
6910	0.124	0.469	0.019
6920	0.126	0.465	0.136
6930	0.078	0.355	0.057
6940	0.09	0.376	0.076
6950	0.114	0.376	0.036
6960	0.155	0.455	0.012
6970	0.198	0.489	-0.103
6980	0.32	0.577	-0.144
6990	0.263	0.577	-0.194
7000	0.21	0.601	-0.177
7010	0.04	0.52	-0.24
7020	0.066	0.546	-0.165
7030	0.145	0.618	-0.146
7040	0.107	0.548	-0.094
7050	0.054	0.438	0.098
7060	0.143	0.192	0.244
7070	0.274	0.024	0.323
7080	0.368	-0.088	0.514
7090	0.416	-0.143	0.534
7100	0.389	-0.182	0.51
7110	0.425	-0.215	0.469
7120	0.322	-0.153	0.397
7130	0.284	-0.115	0.33
7140	0.229	-0.033	0.189
7150	0.33	0.072	0.048
7160	0.32	0.23	-0.029
7170	0.387	0.264	-0.067
7180	0.382	0.268	-0.041
7190	0.464	0.244	-0.077
7200	0.401	0.237	-0.072
7210	0.315	0.242	-0.027
7220	0.231	0.228	-0.07
7230	0.116	0.156	-0.125
7240	0.1	0.17	-0.177
7250	0.155	0.311	-0.314
7260	0.354	0.486	-0.311
7270	0.303	0.675	-0.417
7280	0.248	0.663	-0.295
7290	0.162	0.568	-0.175
7300	0.085	0.46	0.021
7310	0.102	0.28	0.208
7320	0.04	0.185	0.541
7330	-0.037	0.134	0.677
7340	-0.001	0.079	0.749
7350	-0.068	0.043	0.773
7360	0.037	0.11	0.804
7370	-0.006	0.208	0.644
7380	0.016	0.314	0.51
7390	0.018	0.395	0.277
7400	0.095	0.436	0.234
7410	0.064	0.469	0.11
7420	0.119	0.395	0.098
7430	0.155	0.378	0.064
7440	0.157	0.343	0.067
7450	0.157	0.378	0.119
7460	0.174	0.299	0.131
7470	0.15	0.201	0.153
7480	0.114	0.196	0.093
7490	0.136	0.228	0.11
7500	0.227	0.173	0.131
7510	0.274	0.165	0.189
7520	0.231	0.204	0.17
7530	0.181	0.237	0.04
7540	0.109	0.311	-0.063
7550	0.054	0.4	-0.098
7560	0.025	0.441	-0.103
7570	0.057	0.431	-0.063
7580	0.093	0.407	0.131
7590	0.073	0.283	0.141
7600	-0.01	0.211	0.249
7610	0.049	0.149	0.361
7620	0.133	0.077	0.361
7630	0.176	0.046	0.364
7640	0.227	0.161	0.316
7650	0.191	0.292	0.222
7660	0.148	0.309	0.232
7670	0.243	0.302	0.151
7680	0.32	0.225	0.23
7690	0.358	0.117	0.282
7700	0.315	0.055	0.275
7710	0.234	0.062	0.323
7720	0.231	0.015	0.424
7730	0.136	-0.06	0.483
7740	0.179	-0.031	0.455
7750	0.267	-0.088	0.531
7760	0.246	-0.069	0.536
7770	0.279	0.034	0.412
7780	0.265	0.062	0.388
7790	0.263	0.065	0.337
7800	0.212	0.196	0.273
7810	0.16	0.211	0.146
7820	0.157	0.34	0.091
7830	0.133	0.268	0.055
7840	-0.006	0.235	0.052
7850	0.057	0.175	0.117
7860	0.093	0.048	0.194
7870	0.1	-0.002	0.244
7880	0.14	0.07	0.33
7890	0.272	0.235	0.301
7900	0.155	0.204	0.321
7910	0.121	0.244	0.285
7920	0.033	0.254	0.467
7930	0.093	0.199	0.474
7940	0.081	0.11	0.565
7950	0.16	0.029	0.584
7960	0.069	0.053	0.622
7970	0.069	0.108	0.522
7980	0.049	0.173	0.55
7990	0.066	0.173	0.471
8000	0.081	0.153	0.392
8010	0.057	0.175	0.321
8020	0.112	0.187	0.254
8030	0.121	0.323	0.201
8040	0.069	0.316	0.088
8050	-0.046	0.383	0.182
8060	-0.03	0.39	0.093
8070	-0.039	0.402	0.155
8080	-0.013	0.381	0.194
8090	0.002	0.287	0.287
8100	0.054	0.223	0.354
8110	0.059	0.216	0.443
8120	0.028	0.192	0.424
8130	0.061	0.122	0.421
8140	0.04	0.141	0.347
8150	0.088	0.165	0.282
8160	0.03	0.175	0.261
8170	0.095	0.168	0.251
8180	0.066	0.204	0.21
8190	0.107	0.158	0.275
8200	0.095	0.23	0.323
8210	0.133	0.175	0.349
8220	0.167	0.185	0.402
8230	0.088	0.137	0.431
8240	0.172	0.192	0.414
8250	0.222	0.12	0.443
8260	0.27	0.091	0.383
8270	0.327	0.065	0.352
8280	0.265	0.185	0.294
8290	0.246	0.22	0.256
8300	0.231	0.249	0.232
8310	0.138	0.244	0.167
8320	0.2	0.331	0.153
8330	0.157	0.441	0.143
8340	0.176	0.434	0.218
8350	0.167	0.45	0.242
8360	0.121	0.467	0.275
8370	0.162	0.378	0.364
8380	0.227	0.192	0.481
8390	0.346	0.06	0.452
8400	0.409	0.062	0.447
8410	0.435	0.101	0.488
8420	0.332	0.079	0.388
8430	0.361	0.031	0.385
8440	0.31	0.053	0.373
8450	0.363	0.132	0.28
8460	0.37	0.141	0.275
8470	0.32	0.194	0.122
8480	0.205	0.345	0.115
8490	0.083	0.386	0.237
8500	-0.03	0.338	0.203
8510	-0.034	0.309	0.227
8520	-0.042	0.319	0.23
8530	-0.01	0.326	0.232
8540	0.052	0.283	0.191
8550	0.095	0.359	0.076
8560	0.073	0.314	0.057
8570	0.138	0.395	0.033
8580	0.198	0.436	-0.055
8590	0.248	0.45	0
8600	0.265	0.4	0.014
8610	0.296	0.357	0.163
8620	0.332	0.304	0.175
8630	0.303	0.249	0.297
8640	0.296	0.225	0.404
8650	0.155	0.213	0.452
8660	0.033	0.141	0.5
8670	0.009	0.122	0.591
8680	0.037	0.029	0.646
8690	0.037	0.043	0.61
8700	0.107	0.103	0.553
8710	0.1	0.156	0.498
